Date/Time,InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly) 
 01/24  11:00:00,9989377.952574056,11971104.174351562,31084861.04502503,31084861.045025026,0.0 
 01/24  12:00:00,10080347.330546638,11971104.174351562,32104289.408853089,32104289.408853089,0.0 
 01/24  13:00:00,9068794.379692272,11252837.923890466,29891936.47294934,29891936.47294934,0.0 
 01/24  14:00:00,10110302.500131019,11971104.174351562,33606890.083085928,33606890.083085928,0.0 
 01/24  15:00:00,10092640.975155918,11971104.174351562,34449124.74891237,34449124.74891237,0.0 
 01/24  16:00:00,10175963.015000746,11971104.174351562,34739959.352295387,34739959.352295387,0.0 
 01/24  17:00:00,10286228.666874811,11971104.174351562,34445482.61055249,34445482.61055249,0.0 
 01/24  18:00:00,7430048.089679478,5985552.087175781,22402374.012837873,22402374.01283787,0.0 
 01/24  19:00:00,5298397.224606365,2394220.834870312,18948365.27141135,18948365.271411349,0.0 
 01/24  20:00:00,5298397.224606365,2394220.834870312,13031418.059538957,13031418.059538952,0.0 
 01/24  21:00:00,4036874.0758905645,2394220.834870312,11769894.910823154,11769894.910823152,0.0 
 01/24  22:00:00,4036874.0758905645,2394220.834870312,11769894.910823154,11769894.910823152,0.0 
 01/24  23:00:00,2901503.2420463429,2394220.834870312,10634524.076916654,10634524.076916654,0.0 
 01/24  24:00:00,2923570.5965399087,2043510.819381642,10305881.415921549,10305881.415921549,0.0 
 01/25  01:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 01/25  02:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 01/25  03:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 01/25  04:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 01/25  05:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 01/25  06:00:00,3735673.540023218,5108777.048454104,13070526.588477325,13070526.58847732,0.0 
 01/25  07:00:00,2901503.2420463429,5985552.087175781,23715139.147615367,23715139.147615363,0.0 
 01/25  08:00:00,5140763.0156779,5985552.087175781,24470691.074642324,24470691.074642317,0.0 
 01/25  09:00:00,10235732.173719569,11971104.174351562,30179383.5600058,30179383.56000579,0.0 
 01/25  10:00:00,9948268.86726136,11971104.174351562,30169503.322040269,30169503.322040269,0.0 
 01/25  11:00:00,10022962.950378167,11971104.174351562,31612861.29763538,31612861.29763538,0.0 
 01/25  12:00:00,10082855.359716164,11971104.174351562,32622819.614916598,32622819.614916594,0.0 
 01/25  13:00:00,9068794.379692272,11252837.923890466,30232226.89940312,30232226.899403119,0.0 
 01/25  14:00:00,10336751.598201022,11971104.174351562,34355872.22731009,34355872.2273101,0.0 
 01/25  15:00:00,10219580.129482966,11971104.174351562,34951650.023067299,34951650.023067299,0.0 
 01/25  16:00:00,10269317.171523679,11971104.174351562,35112311.65110603,35112311.65110603,0.0 
 01/25  17:00:00,10286228.666874811,11971104.174351562,34481555.92716974,34481555.92716974,0.0 
 01/25  18:00:00,7407284.924501134,5985552.087175781,21835692.316868657,21835692.31686865,0.0 
 01/25  19:00:00,5298397.224606365,2394220.834870312,18948365.27141135,18948365.271411349,0.0 
 01/25  20:00:00,5298397.224606365,2394220.834870312,13031418.059538957,13031418.059538952,0.0 
 01/25  21:00:00,4036874.0758905645,2394220.834870312,11769894.910823154,11769894.910823152,0.0 
 01/25  22:00:00,4036874.0758905645,2394220.834870312,11769894.910823154,11769894.910823152,0.0 
 01/25  23:00:00,2901503.2420463429,2394220.834870312,10634524.076916654,10634524.076916654,0.0 
 01/25  24:00:00,2923570.5965399087,2043510.819381642,10305881.415921549,10305881.415921549,0.0 
 01/26  01:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 01/26  02:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 01/26  03:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 01/26  04:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 01/26  05:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 01/26  06:00:00,3735673.540023218,5108777.048454104,13070526.588477325,13070526.58847732,0.0 
 01/26  07:00:00,2901503.2420463429,5985552.087175781,26520414.824677104,26520414.824677104,0.0 
 01/26  08:00:00,5159579.436056565,5985552.087175781,26389445.222975129,26389445.222975129,0.0 
 01/26  09:00:00,10222070.22882173,11971104.174351562,30242695.802459219,30242695.80245921,0.0 
 01/26  10:00:00,9948268.86726136,11971104.174351562,29891920.25354759,29891920.25354759,0.0 
 01/26  11:00:00,9920537.07073085,11971104.174351562,30234938.860548203,30234938.8605482,0.0 
 01/26  12:00:00,9845717.441779092,11971104.174351562,31170680.393327305,31170680.393327305,0.0 
 01/26  13:00:00,8816023.774529376,11252837.923890466,28980211.403606759,28980211.403606759,0.0 
 01/26  14:00:00,9845717.441779092,11971104.174351562,32874651.394577508,32874651.394577505,0.0 
 01/26  15:00:00,9907853.4492175,11971104.174351562,34076669.66708539,34076669.66708539,0.0 
 01/26  16:00:00,9925553.129069902,11971104.174351562,34628686.56026061,34628686.5602606,0.0 
 01/26  17:00:00,10092119.516939538,11971104.174351562,33755139.63667482,33755139.63667482,0.0 
 01/26  18:00:00,7454511.141294943,5985552.087175781,21707708.4581666,21707708.4581666,0.0 
 01/26  19:00:00,5298397.224606365,2394220.834870312,18948365.27141135,18948365.271411349,0.0 
 01/26  20:00:00,5298397.224606365,2394220.834870312,13031418.059538957,13031418.059538952,0.0 
 01/26  21:00:00,4036874.0758905645,2394220.834870312,11769894.910823154,11769894.910823152,0.0 
 01/26  22:00:00,4036874.0758905645,2394220.834870312,11769894.910823154,11769894.910823152,0.0 
 01/26  23:00:00,2901503.2420463429,2394220.834870312,10634524.076916654,10634524.076916654,0.0 
 01/26  24:00:00,2923570.5965399087,2043510.819381642,10305881.415921549,10305881.415921549,0.0 
 01/27  01:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 01/27  02:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 01/27  03:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 01/27  04:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 01/27  05:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 01/27  06:00:00,3735673.540023218,5108777.048454104,13070526.588477325,13070526.58847732,0.0 
 01/27  07:00:00,2901503.2420463429,5985552.087175781,26100342.92475824,26100342.92475823,0.0 
 01/27  08:00:00,5279580.804227701,5985552.087175781,27024138.903389608,27024138.9033896,0.0 
 01/27  09:00:00,10452823.788131187,11971104.174351562,30462531.56075359,30462531.560753585,0.0 
 01/27  10:00:00,9921325.25523212,11971104.174351562,29864976.64151835,29864976.64151835,0.0 
 01/27  11:00:00,9868007.343404955,11971104.174351562,30132913.07987732,30132913.079877318,0.0 
 01/27  12:00:00,9798347.248457965,11971104.174351562,31500245.90398658,31500245.903986586,0.0 
 01/27  13:00:00,8665431.294593109,11252837.923890466,29716439.804370397,29716439.804370397,0.0 
 01/27  14:00:00,9783440.253890744,11971104.174351562,34005613.01838241,34005613.01838241,0.0 
 01/27  15:00:00,9882551.9900365,11971104.174351562,34089064.51228348,34089064.51228349,0.0 
 01/27  16:00:00,10123575.658922218,11971104.174351562,33870726.87658796,33870726.876587968,0.0 
 01/27  17:00:00,10205634.7192669,11971104.174351562,33613929.970174539,33613929.970174539,0.0 
 01/27  18:00:00,7608398.649794624,5985552.087175781,21750963.64976646,21750963.649766454,0.0 
 01/27  19:00:00,5298397.224606365,2394220.834870312,18948365.271411349,18948365.271411349,0.0 
 01/27  20:00:00,5298397.224606365,2394220.834870312,13031418.059538957,13031418.059538952,0.0 
 01/27  21:00:00,4036874.0758905645,2394220.834870312,11769894.910823154,11769894.910823152,0.0 
 01/27  22:00:00,4036874.0758905645,2394220.834870312,11769894.910823154,11769894.910823152,0.0 
 01/27  23:00:00,2901503.2420463429,2394220.834870312,10634524.076916654,10634524.076916654,0.0 
 01/27  24:00:00,2923570.5965399087,2043510.819381642,10305881.415921549,10305881.415921549,0.0 
 01/28  01:00:00,2923570.5965399087,2043510.819381642,9193157.415921549,9193157.415921549,0.0 
 01/28  02:00:00,2923570.5965399087,2043510.819381642,9193157.415921549,9193157.415921549,0.0 
 01/28  03:00:00,2923570.5965399087,2043510.819381642,9193157.415921549,9193157.415921549,0.0 
 01/28  04:00:00,2923570.5965399087,2043510.819381642,9193157.415921549,9193157.415921549,0.0 
 01/28  05:00:00,2923570.5965399087,2043510.819381642,9193157.415921549,9193157.415921549,0.0 
 01/28  06:00:00,2923570.5965399087,2043510.819381642,9193157.415921549,9193157.415921549,0.0 
 01/28  07:00:00,2923570.5965399087,2043510.819381642,10305881.415921549,10305881.415921549,0.0 
 01/28  08:00:00,2886646.814492348,2043510.819381642,8080157.633873989,8080157.633873988,0.0 
 01/28  09:00:00,2628656.770696049,2043510.819381642,6727767.590077689,6727767.590077689,0.0 
 01/28  10:00:00,2554733.125977514,2043510.819381642,6653843.945359156,6653843.945359156,0.0 
 01/28  11:00:00,2551909.9624210915,2043510.819381642,6651020.7818027329,6651020.7818027329,0.0 
 01/28  12:00:00,2566691.010223686,2043510.819381642,6665801.829605327,6665801.829605327,0.0 
 01/28  13:00:00,2584664.7814593359,2043510.819381642,6683775.600840976,6683775.600840976,0.0 
 01/28  14:00:00,2578242.980743017,2043510.819381642,6677353.800124657,6677353.800124657,0.0 
 01/28  15:00:00,2559087.8221770536,2043510.819381642,6658198.641558694,6658198.641558694,0.0 
 01/28  16:00:00,2561025.2685470117,2043510.819381642,6660136.087928652,6660136.087928652,0.0 
 01/28  17:00:00,2597623.834407879,2043510.819381642,6696734.65378952,6696734.653789518,0.0 
 01/28  18:00:00,2842033.9389250904,2043510.819381642,6941144.7583067319,6941144.758306731,0.0 
 01/28  19:00:00,2923570.5965399087,2043510.819381642,10305881.415921549,10305881.415921549,0.0 
 01/28  20:00:00,2923570.5965399087,2043510.819381642,10305881.415921549,10305881.415921549,0.0 
 01/28  21:00:00,2923570.5965399087,2043510.819381642,10305881.415921549,10305881.415921549,0.0 
 01/28  22:00:00,2923570.5965399087,2043510.819381642,10305881.415921549,10305881.415921549,0.0 
 01/28  23:00:00,2923570.5965399087,2043510.819381642,10305881.415921549,10305881.415921549,0.0 
 01/28  24:00:00,2923570.5965399087,2043510.819381642,10305881.415921549,10305881.415921549,0.0 
 01/29  01:00:00,2923570.5965399087,2043510.819381642,9193157.415921549,9193157.415921549,0.0 
 01/29  02:00:00,2923570.5965399087,2043510.819381642,9193157.415921549,9193157.415921549,0.0 
 01/29  03:00:00,2923570.5965399087,2043510.819381642,9193157.415921549,9193157.415921549,0.0 
 01/29  04:00:00,2923570.5965399087,2043510.819381642,9193157.415921549,9193157.415921549,0.0 
 01/29  05:00:00,2923570.5965399087,2043510.819381642,9193157.415921549,9193157.415921549,0.0 
 01/29  06:00:00,2923570.5965399087,2043510.819381642,9193157.415921549,9193157.415921549,0.0 
 01/29  07:00:00,2923570.5965399087,2043510.819381642,10305881.415921549,10305881.415921549,0.0 
 01/29  08:00:00,2835501.894625781,2043510.819381642,8029012.714007421,8029012.714007421,0.0 
 01/29  09:00:00,2621914.3707097719,2043510.819381642,6721025.1900914129,6721025.1900914129,0.0 
 01/29  10:00:00,2554733.125977514,2043510.819381642,6653843.945359156,6653843.945359154,0.0 
 01/29  11:00:00,2525613.2979493748,2043510.819381642,6624724.117331016,6624724.117331016,0.0 
 01/29  12:00:00,2523066.389972973,2043510.819381642,6622177.209354613,6622177.209354613,0.0 
 01/29  13:00:00,2502545.7107609214,2043510.819381642,6601656.530142562,6601656.530142562,0.0 
 01/29  14:00:00,2524358.0208862784,2043510.819381642,6623468.840267917,6623468.840267917,0.0 
 01/29  15:00:00,2551264.1469644389,2043510.819381642,6650374.96634608,6650374.96634608,0.0 
 01/29  16:00:00,2551909.9624210915,2043510.819381642,6651020.7818027329,6651020.7818027329,0.0 
 01/29  17:00:00,2587111.5773317597,2043510.819381642,6686222.3967134,6686222.3967134,0.0 
 01/29  18:00:00,2831005.524539139,2043510.819381642,6930116.34392078,6930116.34392078,0.0 
 01/29  19:00:00,2923570.5965399087,2043510.819381642,10305881.415921549,10305881.415921549,0.0 
 01/29  20:00:00,2923570.5965399087,2043510.819381642,10305881.415921549,10305881.415921549,0.0 
 01/29  21:00:00,2923570.5965399087,2043510.819381642,10305881.415921549,10305881.415921549,0.0 
 01/29  22:00:00,2923570.5965399087,2043510.819381642,10305881.415921549,10305881.415921549,0.0 
 01/29  23:00:00,2923570.5965399087,2043510.819381642,10305881.415921549,10305881.415921549,0.0 
 01/29  24:00:00,2923570.5965399087,2043510.819381642,10305881.415921549,10305881.415921549,0.0 
 01/30  01:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 01/30  02:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 01/30  03:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 01/30  04:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 01/30  05:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 01/30  06:00:00,3735673.540023218,5108777.048454104,13070526.588477325,13070526.58847732,0.0 
 01/30  07:00:00,2901503.2420463429,5985552.087175781,20142802.54109452,20142802.54109452,0.0 
 01/30  08:00:00,5267942.552313215,5985552.087175781,20320441.85142367,20320441.851423667,0.0 
 01/30  09:00:00,10327129.683473522,11971104.174351562,31378608.41796246,31378608.41796246,0.0 
 01/30  10:00:00,9966900.20728075,11971104.174351562,34181253.43451997,34181253.43451998,0.0 
 01/30  11:00:00,9825006.204371548,11971104.174351562,36506460.825440678,36506460.82544067,0.0 
 01/30  12:00:00,10111395.565794485,11971104.174351562,37113905.267190288,37113905.267190288,0.0 
 01/30  13:00:00,9209793.12642138,11252837.923890466,33973718.95947313,33973718.95947313,0.0 
 01/30  14:00:00,10950773.182887666,11971104.174351562,37852013.430853087,37852013.430853087,0.0 
 01/30  15:00:00,10631160.06717795,11971104.174351562,37637274.4596411,37637274.4596411,0.0 
 01/30  16:00:00,9918817.226062593,11971104.174351562,38349028.39581196,38349028.39581196,0.0 
 01/30  17:00:00,10016683.912538967,11971104.174351562,39045196.2821304,39045196.2821304,0.0 
 01/30  18:00:00,7480674.079347534,5985552.087175781,25462993.675908928,25462993.675908928,0.0 
 01/30  19:00:00,5298397.224606365,2394220.834870312,18948365.271411349,18948365.271411349,0.0 
 01/30  20:00:00,5298397.224606365,2394220.834870312,13031418.059538957,13031418.059538952,0.0 
 01/30  21:00:00,4036874.0758905645,2394220.834870312,11769894.910823154,11769894.910823152,0.0 
 01/30  22:00:00,4036874.0758905645,2394220.834870312,11769894.910823154,11769894.910823152,0.0 
 01/30  23:00:00,2901503.2420463429,2394220.834870312,10634524.076916654,10634524.076916654,0.0 
 01/30  24:00:00,2923570.5965399087,2043510.819381642,10305881.415921549,10305881.415921549,0.0 
 01/31  01:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 01/31  02:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 01/31  03:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 01/31  04:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 01/31  05:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 01/31  06:00:00,3735673.540023218,5108777.048454104,13070526.588477325,13070526.58847732,0.0 
 01/31  07:00:00,2901503.2420463429,5985552.087175781,20275809.873476328,20275809.873476328,0.0 
 01/31  08:00:00,5298397.224606365,5985552.087175781,20397285.903655754,20397285.90365575,0.0 
 01/31  09:00:00,11244184.207851913,11971104.174351562,34185979.62174164,34185979.621741648,0.0 
 01/31  10:00:00,10165929.793904294,11971104.174351562,35877380.35335098,35877380.35335099,0.0 
 01/31  11:00:00,9993700.343644273,11971104.174351562,37555417.29332708,37555417.29332707,0.0 
 01/31  12:00:00,9867644.995469278,11971104.174351562,38232068.92238405,38232068.92238405,0.0 
 01/31  13:00:00,8621095.096823639,11252837.923890466,36258979.02833637,36258979.028336379,0.0 
 01/31  14:00:00,9803363.306797019,11971104.174351562,40144244.06720795,40144244.06720794,0.0 
 01/31  15:00:00,9743576.218247435,11971104.174351562,40838700.075542908,40838700.0755429,0.0 
 01/31  16:00:00,9917097.381394336,11971104.174351562,41686616.1520935,41686616.1520935,0.0 
 01/31  17:00:00,10211819.239873663,11971104.174351562,41528388.26157582,41528388.26157581,0.0 
 01/31  18:00:00,7441374.879647778,5985552.087175781,27880007.92489173,27880007.924891727,0.0 
 01/31  19:00:00,5298397.224606365,2394220.834870312,18948365.27141135,18948365.271411349,0.0 
 01/31  20:00:00,5298397.224606365,2394220.834870312,13031418.059538957,13031418.059538952,0.0 
 01/31  21:00:00,4036874.0758905645,2394220.834870312,11769894.910823154,11769894.910823152,0.0 
 01/31  22:00:00,4036874.0758905645,2394220.834870312,11769894.910823154,11769894.910823152,0.0 
 01/31  23:00:00,2901503.2420463429,2394220.834870312,10634524.076916654,10634524.076916654,0.0 
 01/31  24:00:00,2923570.5965399087,2043510.819381642,10305881.415921549,10305881.415921549,0.0 
 02/01  01:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 02/01  02:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 02/01  03:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 02/01  04:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 02/01  05:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 02/01  06:00:00,3735673.540023218,5108777.048454104,13070526.588477325,13070526.58847732,0.0 
 02/01  07:00:00,2901503.2420463429,5985552.087175781,20158605.36770107,20158605.36770106,0.0 
 02/01  08:00:00,5298397.224606365,5985552.087175781,20350896.52371682,20350896.523716816,0.0 
 02/01  09:00:00,11353708.338442214,11971104.174351562,32072549.382868779,32072549.382868787,0.0 
 02/01  10:00:00,11246692.237021439,11971104.174351562,33009979.90842022,33009979.90842022,0.0 
 02/01  11:00:00,11012736.98127362,11971104.174351562,34161037.992332208,34161037.992332208,0.0 
 02/01  12:00:00,10490007.585552516,11971104.174351562,34972528.84937336,34972528.84937337,0.0 
 02/01  13:00:00,8636575.11792297,11252837.923890466,32971646.41429026,32971646.41429026,0.0 
 02/01  14:00:00,9823286.359703294,11971104.174351562,38840372.595824059,38840372.59582406,0.0 
 02/01  15:00:00,9937305.090416266,11971104.174351562,41042391.68125844,41042391.68125843,0.0 
 02/01  16:00:00,9968191.920167635,11971104.174351562,41177790.933239858,41177790.93323986,0.0 
 02/01  17:00:00,10289478.217328104,11971104.174351562,40382028.92666763,40382028.92666763,0.0 
 02/01  18:00:00,7541320.162135931,5985552.087175781,26437316.158390244,26437316.158390244,0.0 
 02/01  19:00:00,5298397.224606365,2394220.834870312,18948365.27141135,18948365.271411349,0.0 
 02/01  20:00:00,5298397.224606365,2394220.834870312,13031418.059538957,13031418.059538952,0.0 
 02/01  21:00:00,4036874.0758905645,2394220.834870312,11769894.910823154,11769894.910823152,0.0 
 02/01  22:00:00,4036874.0758905645,2394220.834870312,11769894.910823154,11769894.910823152,0.0 
 02/01  23:00:00,2901503.2420463429,2394220.834870312,10634524.076916654,10634524.076916654,0.0 
 02/01  24:00:00,2923570.5965399087,2043510.819381642,10305881.415921549,10305881.415921549,0.0 
 02/02  01:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 02/02  02:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 02/02  03:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 02/02  04:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 02/02  05:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 02/02  06:00:00,3735673.540023218,5108777.048454104,13070526.588477325,13070526.58847732,0.0 
 02/02  07:00:00,2901503.2420463429,5985552.087175781,20142802.54109452,20142802.54109452,0.0 
 02/02  08:00:00,5256583.38835382,5985552.087175781,20309082.687464276,20309082.68746427,0.0 
 02/02  09:00:00,10503130.142403214,11971104.174351562,31911597.239437,31911597.239437,0.0 
 02/02  10:00:00,9985606.943904382,11971104.174351562,35938950.40182142,35938950.40182142,0.0 
 02/02  11:00:00,9910361.478387028,11971104.174351562,38888450.446506369,38888450.446506369,0.0 
 02/02  12:00:00,9990194.870462064,11971104.174351562,40619089.18408726,40619089.18408726,0.0 
 02/02  13:00:00,8975408.197779566,11252837.923890466,39430302.182085927,39430302.18208592,0.0 
 02/02  14:00:00,9970271.817555789,11971104.174351562,42327753.24885175,42327753.24885175,0.0 
 02/02  15:00:00,9830669.266761933,11971104.174351562,41684109.86804415,41684109.86804415,0.0 
 02/02  16:00:00,9925553.129069902,11971104.174351562,41246485.67249514,41246485.67249514,0.0 
 02/02  17:00:00,10288499.893943618,11971104.174351562,40640552.06555047,40640552.06555046,0.0 
 02/02  18:00:00,7638721.6911888229,5985552.087175781,27447396.544256696,27447396.54425669,0.0 
 02/02  19:00:00,5298397.224606365,2394220.834870312,18948365.271411349,18948365.271411349,0.0 
 02/02  20:00:00,5298397.224606365,2394220.834870312,13031418.059538957,13031418.059538952,0.0 
 02/02  21:00:00,4036874.0758905645,2394220.834870312,11769894.910823154,11769894.910823152,0.0 
 02/02  22:00:00,4036874.0758905645,2394220.834870312,11769894.910823154,11769894.910823152,0.0 
 02/02  23:00:00,2901503.2420463429,2394220.834870312,10634524.076916654,10634524.076916654,0.0 
 02/02  24:00:00,2923570.5965399087,2043510.819381642,10305881.415921549,10305881.415921549,0.0 
 02/03  01:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 02/03  02:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 02/03  03:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 02/03  04:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 02/03  05:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 02/03  06:00:00,3735673.540023218,5108777.048454104,13070526.588477325,13070526.58847732,0.0 
 02/03  07:00:00,2901503.2420463429,5985552.087175781,20529330.568565754,20529330.56856575,0.0 
 02/03  08:00:00,5298397.224606365,5985552.087175781,20415881.547829413,20415881.54782941,0.0 
 02/03  09:00:00,10907138.138574686,11971104.174351562,31897033.89185722,31897033.89185722,0.0 
 02/03  10:00:00,10233746.79356385,11971104.174351562,32049072.026266386,32049072.02626639,0.0 
 02/03  11:00:00,10232168.129345533,11971104.174351562,32408512.03317827,32408512.033178264,0.0 
 02/03  12:00:00,9827514.233541076,11971104.174351562,32788061.51521026,32788061.515210257,0.0 
 02/03  13:00:00,8479513.67241317,11252837.923890466,29188002.47644675,29188002.47644675,0.0 
 02/03  14:00:00,9803363.306797019,11971104.174351562,32679626.696921935,32679626.69692193,0.0 
 02/03  15:00:00,9803363.306797019,11971104.174351562,32858903.001480227,32858903.001480227,0.0 
 02/03  16:00:00,9876870.997815352,11971104.174351562,32839986.87607589,32839986.87607589,0.0 
 02/03  17:00:00,10326312.765585512,11971104.174351562,32776829.002302924,32776829.002302924,0.0 
 02/03  18:00:00,7653924.98015131,5985552.087175781,21624275.319646498,21624275.31964649,0.0 
 02/03  19:00:00,5298397.224606365,2394220.834870312,18948365.271411349,18948365.271411349,0.0 
 02/03  20:00:00,5298397.224606365,2394220.834870312,13031418.059538957,13031418.059538952,0.0 
 02/03  21:00:00,4036874.0758905645,2394220.834870312,11769894.910823154,11769894.910823152,0.0 
 02/03  22:00:00,4036874.0758905645,2394220.834870312,11769894.910823154,11769894.910823152,0.0 
 02/03  23:00:00,2901503.2420463429,2394220.834870312,10634524.076916654,10634524.076916654,0.0 
 02/03  24:00:00,2923570.5965399087,2043510.819381642,10305881.415921549,10305881.415921549,0.0 
 02/04  01:00:00,2923570.5965399087,2043510.819381642,9193157.415921549,9193157.415921549,0.0 
 02/04  02:00:00,2923570.5965399087,2043510.819381642,9193157.415921549,9193157.415921549,0.0 
 02/04  03:00:00,2923570.5965399087,2043510.819381642,9193157.415921549,9193157.415921549,0.0 
 02/04  04:00:00,2923570.5965399087,2043510.819381642,9193157.415921549,9193157.415921549,0.0 
 02/04  05:00:00,2923570.5965399087,2043510.819381642,9193157.415921549,9193157.415921549,0.0 
 02/04  06:00:00,2923570.5965399087,2043510.819381642,9193157.415921549,9193157.415921549,0.0 
 02/04  07:00:00,2923570.5965399087,2043510.819381642,10305881.415921549,10305881.415921549,0.0 
 02/04  08:00:00,2900498.3924347215,2043510.819381642,7546809.211816361,7546809.211816361,0.0 
 02/04  09:00:00,2700826.5113442179,2043510.819381642,6799937.330725858,6799937.330725858,0.0 
 02/04  10:00:00,2573979.113562639,2043510.819381642,6673089.93294428,6673089.93294428,0.0 
 02/04  11:00:00,2552702.375310944,2043510.819381642,6651813.194692584,6651813.194692584,0.0 
 02/04  12:00:00,2515709.911463517,2043510.819381642,6614820.730845157,6614820.730845157,0.0 
 02/04  13:00:00,2584664.7814593359,2043510.819381642,6683775.600840976,6683775.600840976,0.0 
 02/04  14:00:00,2578242.980743017,2043510.819381642,6677353.800124657,6677353.800124657,0.0 
 02/04  15:00:00,2551909.9624210919,2043510.819381642,6651020.781802733,6651020.781802733,0.0 
 02/04  16:00:00,2560379.453090359,2043510.819381642,6659490.272472,6659490.272472,0.0 
 02/04  17:00:00,2668188.74369633,2043510.819381642,6767299.563077971,6767299.5630779699,0.0 
 02/04  18:00:00,2886363.1600887796,2043510.819381642,6985473.979470421,6985473.979470421,0.0 
 02/04  19:00:00,2923570.5965399087,2043510.819381642,10305881.415921549,10305881.415921549,0.0 
 02/04  20:00:00,2923570.5965399087,2043510.819381642,10755881.415921549,10755881.415921549,0.0 
 02/04  21:00:00,2923570.5965399087,2043510.819381642,11205881.415921549,11205881.415921549,0.0 
 02/04  22:00:00,2923570.5965399087,2043510.819381642,11205881.415921549,11205881.415921549,0.0 
 02/04  23:00:00,2923570.5965399087,2043510.819381642,11205881.415921549,11205881.415921549,0.0 
 02/04  24:00:00,2923570.5965399087,2043510.819381642,11205881.415921549,11205881.415921549,0.0 
 02/05  01:00:00,2923570.5965399087,2043510.819381642,10093157.415921549,10093157.415921549,0.0 
 02/05  02:00:00,2923570.5965399087,2043510.819381642,10093157.415921549,10093157.415921549,0.0 
 02/05  03:00:00,2923570.5965399087,2043510.819381642,10093157.415921549,10093157.415921549,0.0 
 02/05  04:00:00,2923570.5965399087,2043510.819381642,10093157.415921549,10093157.415921549,0.0 
 02/05  05:00:00,2923570.5965399087,2043510.819381642,10093157.415921549,10093157.415921549,0.0 
 02/05  06:00:00,2923570.5965399087,2043510.819381642,10093157.415921549,10093157.415921549,0.0 
 02/05  07:00:00,2923570.5965399087,2043510.819381642,11205881.415921549,11205881.415921549,0.0 
 02/05  08:00:00,2844617.2007517016,2043510.819381642,8390928.02013334,8390928.02013334,0.0 
