Date/Time,InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly) 
 02/19  07:00:00,2923570.5965399087,2043510.819381642,14101827.901145816,14101827.901145816,0.0 
 02/19  08:00:00,2840206.4295087598,2043510.819381642,9562803.673943432,9562803.673943432,0.0 
 02/19  09:00:00,2599536.9426679105,2043510.819381642,8083571.90158069,8083571.90158069,0.0 
 02/19  10:00:00,2482372.7508355707,2043510.819381642,7481483.570217211,7481483.570217211,0.0 
 02/19  11:00:00,2433938.5600518037,2043510.819381642,7433049.379433445,7433049.379433444,0.0 
 02/19  12:00:00,2433938.5600518037,2043510.819381642,7433049.379433445,7433049.379433445,0.0 
 02/19  13:00:00,2432001.113681845,2043510.819381642,7431111.933063487,7431111.933063487,0.0 
 02/19  14:00:00,2439714.5453114688,2043510.819381642,7438825.36469311,7438825.364693109,0.0 
 02/19  15:00:00,2513447.2489068659,2043510.819381642,7512558.068288507,7512558.068288507,0.0 
 02/19  16:00:00,2563332.2747936018,2043510.819381642,7562443.094175243,7562443.094175243,0.0 
 02/19  17:00:00,2652988.868781067,2043510.819381642,7652099.688162709,7652099.688162707,0.0 
 02/19  18:00:00,2902208.5438313318,2043510.819381642,9542919.363212973,9542919.363212973,0.0 
 02/19  19:00:00,2923570.5965399087,2043510.819381642,11205881.415921549,11205881.415921549,0.0 
 02/19  20:00:00,2923570.5965399087,2043510.819381642,11205881.415921549,11205881.415921549,0.0 
 02/19  21:00:00,2923570.5965399087,2043510.819381642,11205881.415921549,11205881.415921549,0.0 
 02/19  22:00:00,2923570.5965399087,2043510.819381642,11205881.415921549,11205881.415921549,0.0 
 02/19  23:00:00,2923570.5965399087,2043510.819381642,11205881.415921549,11205881.415921549,0.0 
 02/19  24:00:00,2923570.5965399087,2043510.819381642,11205881.415921549,11205881.415921549,0.0 
 02/20  01:00:00,2923570.5965399087,2043510.819381642,10093157.415921549,10093157.415921549,0.0 
 02/20  02:00:00,2923570.5965399087,2043510.819381642,10093157.415921549,10093157.415921549,0.0 
 02/20  03:00:00,2923570.5965399087,2043510.819381642,10093157.415921549,10093157.415921549,0.0 
 02/20  04:00:00,2923570.5965399087,2043510.819381642,10093157.415921549,10093157.415921549,0.0 
 02/20  05:00:00,2923570.5965399087,2043510.819381642,10093157.415921549,10093157.415921549,0.0 
 02/20  06:00:00,2923570.5965399087,2043510.819381642,10093157.415921549,10093157.415921549,0.0 
 02/20  07:00:00,2923570.5965399087,2043510.819381642,11205881.415921549,11205881.415921549,0.0 
 02/20  08:00:00,2923570.5965399087,2043510.819381642,7922681.415921549,7922681.415921549,0.0 
 02/20  09:00:00,2779938.520305907,2043510.819381642,7779049.339687547,7779049.339687547,0.0 
 02/20  10:00:00,2510002.608003718,2043510.819381642,7509113.427385358,7509113.427385358,0.0 
 02/20  11:00:00,2463464.3018067844,2043510.819381642,7462575.1211884249,7462575.121188424,0.0 
 02/20  12:00:00,2523066.389972973,2043510.819381642,7522177.209354613,7522177.209354613,0.0 
 02/20  13:00:00,2553883.7626412587,2043510.819381642,7552994.582022899,7552994.582022898,0.0 
 02/20  14:00:00,2532035.098665693,2043510.819381642,7531145.918047334,7531145.918047333,0.0 
 02/20  15:00:00,2551264.1469644389,2043510.819381642,7550374.96634608,7550374.96634608,0.0 
 02/20  16:00:00,2554733.125977514,2043510.819381642,7553843.945359155,7553843.945359155,0.0 
 02/20  17:00:00,2621914.3707097719,2043510.819381642,7621025.1900914129,7621025.1900914129,0.0 
 02/20  18:00:00,2902208.5438313318,2043510.819381642,8995719.363212973,8995719.363212973,0.0 
 02/20  19:00:00,2923570.5965399087,2043510.819381642,11205881.415921549,11205881.415921549,0.0 
 02/20  20:00:00,2923570.5965399087,2043510.819381642,11205881.415921549,11205881.415921549,0.0 
 02/20  21:00:00,2923570.5965399087,2043510.819381642,11205881.415921549,11205881.415921549,0.0 
 02/20  22:00:00,2923570.5965399087,2043510.819381642,11205881.415921549,11205881.415921549,0.0 
 02/20  23:00:00,2923570.5965399087,2043510.819381642,11205881.415921549,11205881.415921549,0.0 
 02/20  24:00:00,2923570.5965399087,2043510.819381642,11205881.415921549,11205881.415921549,0.0 
 02/21  01:00:00,2923570.5965399087,5108777.048454104,13158423.644994012,13158423.64499401,0.0 
 02/21  02:00:00,2923570.5965399087,5108777.048454104,13158423.644994012,13158423.64499401,0.0 
 02/21  03:00:00,2923570.5965399087,5108777.048454104,13158423.644994012,13158423.64499401,0.0 
 02/21  04:00:00,2923570.5965399087,5108777.048454104,13158423.644994012,13158423.64499401,0.0 
 02/21  05:00:00,2923570.5965399087,5108777.048454104,13158423.644994012,13158423.64499401,0.0 
 02/21  06:00:00,3735673.540023218,5108777.048454104,13970526.588477325,13970526.588477325,0.0 
 02/21  07:00:00,2901503.2420463429,5985552.087175781,40138947.31059146,40138947.31059146,16033776.983706288 
 02/21  08:00:00,5111656.219954867,5985552.087175781,42319197.927879068,42319197.92787908,18320381.06692322 
 02/21  09:00:00,10014964.06787071,11971104.174351562,43250333.15479444,43250333.15479444,90210.4338837502 
 02/21  10:00:00,9887930.396311228,11971104.174351562,37366275.867251459,37366275.86725146,0.0 
 02/21  11:00:00,9754730.133975747,11971104.174351562,35619855.28135141,35619855.28135141,0.0 
 02/21  12:00:00,9750977.055136836,11971104.174351562,33751495.00564854,33751495.005648549,0.0 
 02/21  13:00:00,8408660.213341296,11252837.923890466,32990917.101577619,32990917.101577619,0.0 
 02/21  14:00:00,9452218.65250038,11971104.174351562,31461221.834829436,31461221.834829436,0.0 
 02/21  15:00:00,9707483.191273796,11971104.174351562,31437055.28680571,31437055.286805717,0.0 
 02/21  16:00:00,9925553.129069904,11971104.174351562,31646237.443960236,31646237.443960243,0.0 
 02/21  17:00:00,10826514.266782605,11971104.174351562,32755627.561251169,32755627.561251176,0.0 
 02/21  18:00:00,7695291.207166387,5985552.087175781,32448766.20353571,32448766.203535715,0.0 
 02/21  19:00:00,5298397.224606365,2394220.834870312,30304687.958772087,30304687.958772087,0.0 
 02/21  20:00:00,5298397.224606365,2394220.834870312,13931418.059538957,13931418.059538952,0.0 
 02/21  21:00:00,4036874.0758905645,2394220.834870312,12669894.910823152,12669894.910823152,0.0 
 02/21  22:00:00,4036874.0758905645,2394220.834870312,12669894.910823152,12669894.910823152,0.0 
 02/21  23:00:00,2901503.2420463429,2394220.834870312,11534524.076916654,11534524.076916654,0.0 
 02/21  24:00:00,2923570.5965399087,2043510.819381642,11205881.415921549,11205881.415921549,0.0 
 02/22  01:00:00,2923570.5965399087,5108777.048454104,13158423.644994012,13158423.64499401,0.0 
 02/22  02:00:00,2923570.5965399087,5108777.048454104,13158423.644994012,13158423.64499401,0.0 
 02/22  03:00:00,2923570.5965399087,5108777.048454104,13158423.644994012,13158423.64499401,0.0 
 02/22  04:00:00,2923570.5965399087,5108777.048454104,13158423.644994012,13158423.64499401,0.0 
 02/22  05:00:00,2923570.5965399087,5108777.048454104,13158423.644994012,13158423.64499401,0.0 
 02/22  06:00:00,3735673.540023218,5108777.048454104,13970526.588477325,13970526.588477325,0.0 
 02/22  07:00:00,2901503.2420463429,5985552.087175781,37503282.08778909,37503282.08778909,5694193.35555979 
 02/22  08:00:00,5298397.224606365,5985552.087175781,41873854.77941998,41873854.77941997,4544629.672101069 
 02/22  09:00:00,11320123.340638102,11971104.174351562,43036238.9164223,43036238.91642231,0.0 
 02/22  10:00:00,10856944.231365858,11971104.174351562,40343755.56953027,40343755.56953028,0.0 
 02/22  11:00:00,10604026.31626549,11971104.174351562,38019324.106226418,38019324.10622642,0.0 
 02/22  12:00:00,10454638.150031882,11971104.174351562,36249196.6025926,36249196.6025926,0.0 
 02/22  13:00:00,9293011.688917226,11252837.923890466,38928638.86124192,38928638.86124192,0.0 
 02/22  14:00:00,10459654.208370934,11971104.174351562,34986464.56814338,34986464.56814339,0.0 
 02/22  15:00:00,10673704.341043245,11971104.174351562,34776956.703804,34776956.70380401,0.0 
 02/22  16:00:00,11028432.160342113,11971104.174351562,34998967.03640151,34998967.03640151,0.0 
 02/22  17:00:00,11353708.338442214,11971104.174351562,35442846.334813479,35442846.33481348,0.0 
 02/22  18:00:00,7695291.207166387,5985552.087175781,35919335.318567749,35919335.318567749,0.0 
 02/22  19:00:00,5298397.224606365,2394220.834870312,32943724.483434656,32943724.483434656,0.0 
 02/22  20:00:00,5298397.224606365,2394220.834870312,13931418.059538957,13931418.059538952,0.0 
 02/22  21:00:00,4036874.0758905645,2394220.834870312,12669894.910823152,12669894.910823152,0.0 
 02/22  22:00:00,4036874.0758905645,2394220.834870312,12669894.910823152,12669894.910823152,0.0 
 02/22  23:00:00,2901503.2420463429,2394220.834870312,11534524.076916654,11534524.076916654,0.0 
 02/22  24:00:00,2923570.5965399087,2043510.819381642,11205881.415921549,11205881.415921549,0.0 
 02/23  01:00:00,2923570.5965399087,5108777.048454104,13158423.644994012,13158423.64499401,0.0 
 02/23  02:00:00,2923570.5965399087,5108777.048454104,13158423.644994012,13158423.64499401,0.0 
 02/23  03:00:00,2923570.5965399087,5108777.048454104,13158423.644994012,13158423.64499401,0.0 
 02/23  04:00:00,2923570.5965399087,5108777.048454104,13158423.644994012,13158423.64499401,0.0 
 02/23  05:00:00,2923570.5965399087,5108777.048454104,13158423.644994012,13158423.64499401,0.0 
 02/23  06:00:00,3735673.540023218,5108777.048454104,13970526.588477325,13970526.588477325,0.0 
 02/23  07:00:00,2901503.2420463429,5985552.087175781,35602851.40534627,35602851.40534626,4664323.056500562 
 02/23  08:00:00,5298397.224606365,5985552.087175781,40307965.56385186,40307965.56385186,1545824.9158916909 
 02/23  09:00:00,11300200.287731827,11971104.174351562,40662198.504810247,40662198.50481025,0.0 
 02/23  10:00:00,10854436.202196332,11971104.174351562,38008088.517900798,38008088.517900798,0.0 
 02/23  11:00:00,10604026.31626549,11971104.174351562,36454309.9837419,36454309.98374191,0.0 
 02/23  12:00:00,10454638.150031882,11971104.174351562,35405143.82167057,35405143.82167057,0.0 
 02/23  13:00:00,9293011.688917226,11252837.923890466,35088720.40297038,35088720.40297039,0.0 
 02/23  14:00:00,10394868.991313057,11971104.174351562,35038329.42879129,35038329.4287913,0.0 
 02/23  15:00:00,10111301.048562045,11971104.174351562,33235988.61705839,33235988.617058398,0.0 
 02/23  16:00:00,9907853.4492175,11971104.174351562,31273590.378764318,31273590.378764325,0.0 
 02/23  17:00:00,10121980.169291484,11971104.174351562,31269492.227983916,31269492.227983919,0.0 
 02/23  18:00:00,7585893.228435755,5985552.087175781,28384156.020759625,28384156.020759625,0.0 
 02/23  19:00:00,5298397.224606365,2394220.834870312,26316547.456322038,26316547.456322038,0.0 
 02/23  20:00:00,5298397.224606365,2394220.834870312,13931418.059538957,13931418.059538952,0.0 
 02/23  21:00:00,4036874.0758905645,2394220.834870312,12669894.910823152,12669894.910823152,0.0 
 02/23  22:00:00,4036874.0758905645,2394220.834870312,12669894.910823152,12669894.910823152,0.0 
 02/23  23:00:00,2901503.2420463429,2394220.834870312,11534524.076916654,11534524.076916654,0.0 
 02/23  24:00:00,2923570.5965399087,2043510.819381642,11205881.415921549,11205881.415921549,0.0 
 02/24  01:00:00,2923570.5965399087,5108777.048454104,13158423.644994012,13158423.64499401,0.0 
 02/24  02:00:00,2923570.5965399087,5108777.048454104,13158423.644994012,13158423.64499401,0.0 
 02/24  03:00:00,2923570.5965399087,5108777.048454104,13158423.644994012,13158423.64499401,0.0 
 02/24  04:00:00,2923570.5965399087,5108777.048454104,13158423.644994012,13158423.64499401,0.0 
 02/24  05:00:00,2923570.5965399087,5108777.048454104,13158423.644994012,13158423.64499401,0.0 
 02/24  06:00:00,3735673.540023218,5108777.048454104,13970526.588477325,13970526.588477325,0.0 
 02/24  07:00:00,2901503.2420463429,5985552.087175781,35343688.743058819,35343688.74305881,5243522.295911334 
 02/24  08:00:00,5077388.371600426,5985552.087175781,37453368.26558478,37453368.26558478,1370860.1541176986 
 02/24  09:00:00,9981379.070066598,11971104.174351562,34231211.92355048,34231211.92355049,0.0 
 02/24  10:00:00,9907853.4492175,11971104.174351562,31604714.652036929,31604714.65203693,0.0 
 02/24  11:00:00,9887930.396311228,11971104.174351562,30115366.36251632,30115366.36251633,0.0 
 02/24  12:00:00,9800855.27762749,11971104.174351562,30392249.60418461,30392249.604184614,0.0 
 02/24  13:00:00,8776146.295283508,11252837.923890466,27987854.343256944,27987854.343256944,0.0 
 02/24  14:00:00,9813254.243025186,11971104.174351562,31221455.846118183,31221455.84611819,0.0 
 02/24  15:00:00,9907853.4492175,11971104.174351562,31381453.663089657,31381453.66308966,0.0 
 02/24  16:00:00,9914589.35222481,11971104.174351562,31446718.116993816,31446718.11699382,0.0 
 02/24  17:00:00,10128716.072298794,11971104.174351562,31246098.70959367,31246098.709593677,0.0 
 02/24  18:00:00,7583027.669501258,5985552.087175781,23041932.430874275,23041932.430874275,0.0 
 02/24  19:00:00,5298397.224606365,2394220.834870312,21427201.766616607,21427201.7666166,0.0 
 02/24  20:00:00,5298397.224606365,2394220.834870312,13931418.059538957,13931418.059538952,0.0 
 02/24  21:00:00,4036874.0758905645,2394220.834870312,12669894.910823152,12669894.910823152,0.0 
 02/24  22:00:00,4036874.0758905645,2394220.834870312,12669894.910823152,12669894.910823152,0.0 
 02/24  23:00:00,2901503.2420463429,2394220.834870312,11534524.076916654,11534524.076916654,0.0 
 02/24  24:00:00,2923570.5965399087,2043510.819381642,11205881.415921549,11205881.415921549,0.0 
 02/25  01:00:00,2923570.5965399087,2043510.819381642,10093157.415921549,10093157.415921549,0.0 
 02/25  02:00:00,2923570.5965399087,2043510.819381642,10093157.415921549,10093157.415921549,0.0 
 02/25  03:00:00,2923570.5965399087,2043510.819381642,10093157.415921549,10093157.415921549,0.0 
 02/25  04:00:00,2923570.5965399087,2043510.819381642,10093157.415921549,10093157.415921549,0.0 
 02/25  05:00:00,2923570.5965399087,2043510.819381642,10093157.415921549,10093157.415921549,0.0 
 02/25  06:00:00,2923570.5965399087,2043510.819381642,10093157.415921549,10093157.415921549,0.0 
 02/25  07:00:00,2923570.5965399087,2043510.819381642,10658681.415921549,10658681.415921549,0.0 
 02/25  08:00:00,2841891.958408625,2043510.819381642,7841002.777790265,7841002.777790265,0.0 
 02/25  09:00:00,2539866.1727018558,2043510.819381642,7538976.992083496,7538976.992083496,0.0 
 02/25  10:00:00,2468594.471609797,2043510.819381642,7467705.290991437,7467705.290991437,0.0 
 02/25  11:00:00,2449974.884917495,2043510.819381642,7449085.704299136,7449085.704299135,0.0 
 02/25  12:00:00,2433938.5600518037,2043510.819381642,7433049.379433445,7433049.379433444,0.0 
 02/25  13:00:00,2432646.929138498,2043510.819381642,7281757.74852014,7281757.748520138,0.0 
 02/25  14:00:00,2439714.5453114688,2043510.819381642,6538825.36469311,6538825.36469311,0.0 
 02/25  15:00:00,2476596.7655759046,2043510.819381642,6575707.584957545,6575707.584957545,0.0 
 02/25  16:00:00,2551264.1469644389,2043510.819381642,6650374.96634608,6650374.96634608,0.0 
 02/25  17:00:00,2575376.064512838,2043510.819381642,6674486.883894479,6674486.883894479,0.0 
 02/25  18:00:00,2903943.033337869,2043510.819381642,8847453.85271951,8847453.85271951,0.0 
 02/25  19:00:00,2923570.5965399087,2043510.819381642,11205881.415921549,11205881.415921549,0.0 
 02/25  20:00:00,2923570.5965399087,2043510.819381642,11205881.415921549,11205881.415921549,0.0 
 02/25  21:00:00,2923570.5965399087,2043510.819381642,11205881.415921549,11205881.415921549,0.0 
 02/25  22:00:00,2923570.5965399087,2043510.819381642,11205881.415921549,11205881.415921549,0.0 
 02/25  23:00:00,2923570.5965399087,2043510.819381642,11205881.415921549,11205881.415921549,0.0 
 02/25  24:00:00,2923570.5965399087,2043510.819381642,11205881.415921549,11205881.415921549,0.0 
 02/26  01:00:00,2923570.5965399087,2043510.819381642,10093157.415921549,10093157.415921549,0.0 
 02/26  02:00:00,2923570.5965399087,2043510.819381642,10093157.415921549,10093157.415921549,0.0 
 02/26  03:00:00,2923570.5965399087,2043510.819381642,10093157.415921549,10093157.415921549,0.0 
 02/26  04:00:00,2923570.5965399087,2043510.819381642,10093157.415921549,10093157.415921549,0.0 
 02/26  05:00:00,2923570.5965399087,2043510.819381642,10093157.415921549,10093157.415921549,0.0 
 02/26  06:00:00,2923570.5965399087,2043510.819381642,10093157.415921549,10093157.415921549,0.0 
 02/26  07:00:00,2923570.5965399087,2043510.819381642,10658681.415921549,10658681.415921549,0.0 
 02/26  08:00:00,2923570.5965399087,2043510.819381642,7922681.415921549,7922681.415921549,0.0 
 02/26  09:00:00,2821919.1734398805,2043510.819381642,7821029.99282152,7821029.99282152,0.0 
 02/26  10:00:00,2659951.164917144,2043510.819381642,7659061.984298784,7659061.984298784,0.0 
 02/26  11:00:00,2547572.2055079315,2043510.819381642,7546683.024889572,7546683.024889572,0.0 
 02/26  12:00:00,2514885.477253371,2043510.819381642,7513996.296635011,7513996.296635011,0.0 
 02/26  13:00:00,2481787.6273390536,2043510.819381642,7480898.446720693,7480898.446720693,0.0 
 02/26  14:00:00,2514885.477253371,2043510.819381642,7513996.296635012,7513996.296635013,0.0 
 02/26  15:00:00,2600532.312421183,2043510.819381642,7599643.131802823,7599643.131802824,0.0 
 02/26  16:00:00,2756423.457607487,2043510.819381642,7755534.276989127,7755534.276989127,0.0 
 02/26  17:00:00,2909792.317314135,2043510.819381642,7908903.136695776,7908903.136695776,0.0 
 02/26  18:00:00,2923570.5965399087,2043510.819381642,9017081.415921549,9017081.415921549,0.0 
 02/26  19:00:00,2923570.5965399087,2043510.819381642,11205881.415921549,11205881.415921549,0.0 
 02/26  20:00:00,2923570.5965399087,2043510.819381642,11205881.415921549,11205881.415921549,0.0 
 02/26  21:00:00,2923570.5965399087,2043510.819381642,11205881.415921549,11205881.415921549,0.0 
 02/26  22:00:00,2923570.5965399087,2043510.819381642,11205881.415921549,11205881.415921549,0.0 
 02/26  23:00:00,2923570.5965399087,2043510.819381642,11205881.415921549,11205881.415921549,0.0 
 02/26  24:00:00,2923570.5965399087,2043510.819381642,11205881.415921549,11205881.415921549,0.0 
 02/27  01:00:00,2923570.5965399087,5108777.048454104,13158423.644994012,13158423.64499401,0.0 
 02/27  02:00:00,2923570.5965399087,5108777.048454104,13158423.644994012,13158423.64499401,0.0 
 02/27  03:00:00,2923570.5965399087,5108777.048454104,13158423.644994012,13158423.64499401,0.0 
 02/27  04:00:00,2923570.5965399087,5108777.048454104,13158423.644994012,13158423.64499401,0.0 
 02/27  05:00:00,2923570.5965399087,5108777.048454104,13158423.644994012,13158423.64499401,0.0 
 02/27  06:00:00,3735673.540023218,5108777.048454104,13970526.588477325,13970526.588477325,0.0 
 02/27  07:00:00,2901503.2420463429,5985552.087175781,43032755.66079891,43032755.66079891,13922574.174657304 
 02/27  08:00:00,5298397.224606365,5985552.087175781,46081154.92596063,46081154.92596063,16085228.713498172 
 02/27  09:00:00,11300200.287731827,11971104.174351562,50779721.62911455,50779721.62911456,0.0 
 02/27  10:00:00,10854436.202196332,11971104.174351562,47536587.54900375,47536587.54900376,0.0 
 02/27  11:00:00,10303281.342675884,11971104.174351562,44939966.52856029,44939966.52856029,0.0 
 02/27  12:00:00,9923470.936465973,11971104.174351562,43080672.70235268,43080672.70235268,0.0 
 02/27  13:00:00,8811117.475218559,11252837.923890466,44625491.897010888,44625491.89701088,4838840.600642994 
 02/27  14:00:00,9803363.306797019,11971104.174351562,40974834.4261606,40974834.4261606,0.0 
 02/27  15:00:00,10178565.561402709,11971104.174351562,41552825.07466637,41552825.07466638,0.0 
 02/27  16:00:00,10215400.109660116,11971104.174351562,41886179.25795896,41886179.25795897,0.0 
 02/27  17:00:00,10033357.414991947,11971104.174351562,41201851.92248017,41201851.92248019,0.0 
 02/27  18:00:00,7652759.307653936,5985552.087175781,42718078.35709065,42718078.35709067,12152214.588607757 
 02/27  19:00:00,5298397.224606365,2394220.834870312,41888608.21519039,41888608.21519038,8135672.475618522 
 02/27  20:00:00,5298397.224606365,2394220.834870312,13931418.059538957,13931418.059538952,0.0 
 02/27  21:00:00,4036874.0758905645,2394220.834870312,12669894.910823152,12669894.910823152,0.0 
 02/27  22:00:00,4036874.0758905645,2394220.834870312,12669894.910823152,12669894.910823152,0.0 
 02/27  23:00:00,2901503.2420463429,2394220.834870312,11534524.076916654,11534524.076916654,0.0 
 02/27  24:00:00,2923570.5965399087,2043510.819381642,11205881.415921549,11205881.415921549,0.0 
 02/28  01:00:00,2923570.5965399087,5108777.048454104,13158423.644994012,13158423.64499401,0.0 
 02/28  02:00:00,2923570.5965399087,5108777.048454104,14109673.255192655,14109673.25519265,1237727.6800287192 
 02/28  03:00:00,2923570.5965399087,5108777.048454104,15416802.21934094,15416802.21934094,3619066.8700135566 
 02/28  04:00:00,2923570.5965399087,5108777.048454104,16262586.710220308,16262586.71022031,5544563.915929991 
 02/28  05:00:00,2923570.5965399087,5108777.048454104,16018275.964113377,16018275.964113377,6997282.551264495 
 02/28  06:00:00,3735673.540023218,5108777.048454104,17272829.490870328,17272829.490870328,9816041.63106896 
 02/28  07:00:00,2901503.2420463429,5985552.087175781,20469262.580460144,20469262.580460144,98866073.40735506 
 02/28  08:00:00,5066117.939119866,5985552.087175781,19897877.27759594,19897877.27759594,103663218.57013744 
 02/28  09:00:00,9970415.293221506,11971104.174351562,30787726.718873357,30787726.718873357,63296653.70600325 
 02/28  10:00:00,9640313.19566557,11971104.174351562,30457624.621317418,30457624.621317418,48977076.74170439 
 02/28  11:00:00,9564374.062879384,11971104.174351562,30381685.488531233,30381685.48853123,40716755.21295568 
 02/28  12:00:00,9452218.65250038,11971104.174351562,30269530.07815223,30269530.078152226,32667967.446798684 
 02/28  13:00:00,8406430.854079495,11252837.923890466,28505476.02927025,28505476.02927025,48290703.910447549 
 02/28  14:00:00,9764258.722268239,11971104.174351562,30581570.147920088,30581570.147920088,31221294.63422192 
 02/28  15:00:00,9869364.840137536,11971104.174351562,30686676.265789384,30686676.265789387,32071200.221112405 
 02/28  16:00:00,9747329.297086342,11971104.174351562,30564640.72273819,30564640.72273819,30744876.444558637 
 02/28  17:00:00,10044321.191837039,11971104.174351562,30861632.617488889,30861632.61748889,31251878.829518785 
 02/28  18:00:00,7601096.517398242,5985552.087175781,22980055.85587432,22980055.85587432,63116066.740320447 
 02/28  19:00:00,5298397.224606365,2394220.834870312,19822025.310776976,19822025.31077697,61905688.67051972 
 02/28  20:00:00,5298397.224606365,2394220.834870312,13931418.059538957,13931418.059538952,0.0 
 02/28  21:00:00,4036874.0758905645,2394220.834870312,12669894.910823152,12669894.910823152,0.0 
 02/28  22:00:00,4036874.0758905645,2394220.834870312,12669894.910823152,12669894.910823152,0.0 
 02/28  23:00:00,2901503.2420463429,2394220.834870312,11534524.076916654,11534524.076916654,0.0 
 02/28  24:00:00,2923570.5965399087,2043510.819381642,11205881.415921549,11205881.415921549,0.0 
 03/01  01:00:00,2923570.5965399087,5108777.048454104,13158423.644994012,13158423.64499401,0.0 
 03/01  02:00:00,2923570.5965399087,5108777.048454104,13158423.644994012,13158423.64499401,0.0 
 03/01  03:00:00,2923570.5965399087,5108777.048454104,13158423.644994012,13158423.64499401,0.0 
 03/01  04:00:00,2923570.5965399087,5108777.048454104,13158423.644994012,13158423.64499401,0.0 
 03/01  05:00:00,2923570.5965399087,5108777.048454104,13158423.644994012,13158423.64499401,0.0 
 03/01  06:00:00,3735673.540023218,5108777.048454104,13970526.588477325,13970526.588477325,0.0 
 03/01  07:00:00,2901503.2420463429,5985552.087175781,41512678.18373107,41512678.18373107,22029923.593274028 
 03/01  08:00:00,5220342.532208413,5985552.087175781,42767517.24424775,42767517.24424775,18381277.774491997 
 03/01  09:00:00,10182793.435240493,11971104.174351562,47125558.92906956,47125558.92906956,0.0 
 03/01  10:00:00,9591821.203294237,11971104.174351562,43425511.91383061,43425511.913830619,0.0 
 03/01  11:00:00,9932116.823024758,11971104.174351562,43118715.815441738,43118715.81544173,0.0 
 03/01  12:00:00,9695178.743108539,11971104.174351562,42035339.17640545,42035339.176405448,0.0 
 03/01  13:00:00,8550307.675250343,11252837.923890466,43736422.926624599,43736422.9266246,3093721.2679515976 
 03/01  14:00:00,9843778.724840878,11971104.174351562,40545651.27951536,40545651.27951536,0.0 
 03/01  15:00:00,10054637.964630804,11971104.174351562,39830695.536989998,39830695.53698999,0.0 
 03/01  16:00:00,10454656.079862643,11971104.174351562,39594518.149290028,39594518.149290028,0.0 
 03/01  17:00:00,11157091.159337415,11971104.174351562,40275874.30413087,40275874.304130878,0.0 
 03/01  18:00:00,7695291.207166387,5985552.087175781,39995387.57770652,39995387.577706519,4398355.163519019 
 03/01  19:00:00,5298397.224606365,2394220.834870312,38685895.7692774,38685895.7692774,0.0 
 03/01  20:00:00,5298397.224606365,2394220.834870312,13931418.059538957,13931418.059538952,0.0 
 03/01  21:00:00,4036874.0758905645,2394220.834870312,12669894.910823152,12669894.910823152,0.0 
 03/01  22:00:00,4036874.0758905645,2394220.834870312,12669894.910823152,12669894.910823152,0.0 
 03/01  23:00:00,2901503.2420463429,2394220.834870312,11534524.076916654,11534524.076916654,0.0 
 03/01  24:00:00,2923570.5965399087,2043510.819381642,11205881.415921549,11205881.415921549,0.0 
 03/02  01:00:00,2923570.5965399087,5108777.048454104,13158423.644994012,13158423.64499401,0.0 
 03/02  02:00:00,2923570.5965399087,5108777.048454104,13158423.644994012,13158423.64499401,0.0 
 03/02  03:00:00,2923570.5965399087,5108777.048454104,13158423.644994012,13158423.64499401,0.0 
 03/02  04:00:00,2923570.5965399087,5108777.048454104,13158423.644994012,13158423.64499401,0.0 
 03/02  05:00:00,2923570.5965399087,5108777.048454104,13158423.644994012,13158423.64499401,0.0 
 03/02  06:00:00,3735673.540023218,5108777.048454104,13970526.588477325,13970526.588477325,0.0 
 03/02  07:00:00,2901503.2420463429,5985552.087175781,41018839.87818646,41018839.87818646,13600807.881789007 
 03/02  08:00:00,5289099.799916771,5985552.087175781,43754163.16013503,43754163.16013503,13506800.510060732 
 03/02  09:00:00,10755591.19233547,11971104.174351562,46519771.81287138,46519771.81287139,0.0 
 03/02  10:00:00,10272204.374041299,11971104.174351562,42801114.52640018,42801114.526400189,0.0 
 03/02  11:00:00,9923470.936465973,11971104.174351562,40520674.2373848,40520674.23738481,0.0 
 03/02  12:00:00,9963317.04227852,11971104.174351562,39339075.22156044,39339075.22156045,0.0 
 03/02  13:00:00,8766721.821214386,11252837.923890466,42139273.86405339,42139273.86405339,51573.27008622326 
 03/02  14:00:00,9963317.04227852,11971104.174351562,38050498.95039772,38050498.95039773,0.0 
 03/02  15:00:00,10045203.893570748,11971104.174351562,37831378.5263313,37831378.52633131,0.0 
 03/02  16:00:00,10457164.10903217,11971104.174351562,38125275.69015207,38125275.69015208,0.0 
 03/02  17:00:00,11063262.207815607,11971104.174351562,38425513.20905678,38425513.209056798,0.0 
 03/02  18:00:00,7695291.207166387,5985552.087175781,38728266.18718838,38728266.18718838,1709123.1767822623 
 03/02  19:00:00,5298397.224606365,2394220.834870312,36509710.69613384,36509710.69613384,0.0 
 03/02  20:00:00,5298397.224606365,2394220.834870312,13931418.059538957,13931418.059538952,0.0 
 03/02  21:00:00,4036874.0758905645,2394220.834870312,12669894.910823152,12669894.910823152,0.0 
 03/02  22:00:00,4036874.0758905645,2394220.834870312,12669894.910823152,12669894.910823152,0.0 
 03/02  23:00:00,2901503.2420463429,2394220.834870312,11534524.076916654,11534524.076916654,0.0 
 03/02  24:00:00,2923570.5965399087,2043510.819381642,11205881.415921549,11205881.415921549,0.0 
