Date/Time,InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly) 
 07/16  16:00:00,2459946.3621870356,2043510.819381642,6559057.181568676,6559057.181568675,0.0 
 07/16  17:00:00,2394137.445908231,2043510.819381642,6493248.265289871,6493248.265289871,0.0 
 07/16  18:00:00,2411262.444823807,2043510.819381642,6510373.264205447,6510373.264205447,0.0 
 07/16  19:00:00,2465742.068639894,2043510.819381642,6564852.888021534,6564852.888021534,0.0 
 07/16  20:00:00,2607230.9597337038,2043510.819381642,6706341.779115345,6706341.779115344,0.0 
 07/16  21:00:00,2728334.1091890919,2043510.819381642,6827444.928570732,6827444.928570732,0.0 
 07/16  22:00:00,2914276.671660495,2043510.819381642,7013387.491042136,7013387.491042136,0.0 
 07/16  23:00:00,2923570.5965399087,2043510.819381642,8117081.415921549,8117081.415921549,0.0 
 07/16  24:00:00,2923570.5965399087,2043510.819381642,9193157.415921549,9193157.415921549,0.0 
 07/17  01:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 07/17  02:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 07/17  03:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 07/17  04:00:00,2909792.317314135,5108777.048454104,10435915.365768239,10435915.365768239,0.0 
 07/17  05:00:00,3426916.554687016,5108777.048454104,10591293.60314112,10591293.60314112,0.0 
 07/17  06:00:00,2566704.811834097,5985552.087175781,19469107.422743765,19469107.42274376,0.0 
 07/17  07:00:00,4367966.360381777,5985552.087175781,18732210.064344843,18732210.06434484,0.0 
 07/17  08:00:00,9202482.208791834,11971104.174351562,32269476.67724088,32269476.677240883,0.0 
 07/17  09:00:00,9199974.179622308,11971104.174351562,33890770.45680588,33890770.456805888,0.0 
 07/17  10:00:00,9199974.179622308,11971104.174351562,35258844.163261029,35258844.16326103,0.0 
 07/17  11:00:00,9184926.004605147,11971104.174351562,37056652.80436441,37056652.80436442,0.0 
 07/17  12:00:00,8222768.13194957,11252837.923890466,34195322.15989354,34195322.15989354,0.0 
 07/17  13:00:00,9498343.796152126,11971104.174351562,36583467.434087958,36583467.434087958,0.0 
 07/17  14:00:00,9454726.681669906,11971104.174351562,36228208.77910827,36228208.77910827,0.0 
 07/17  15:00:00,9310211.098109633,11971104.174351562,36046333.02486034,36046333.02486035,0.0 
 07/17  16:00:00,9627220.562999044,11971104.174351562,36205483.645544718,36205483.64554472,0.0 
 07/17  17:00:00,6378176.543375581,5985552.087175781,23364677.069571489,23364677.069571485,0.0 
 07/17  18:00:00,4371912.375963708,2394220.834870312,15110410.842656214,15110410.842656207,0.0 
 07/17  19:00:00,4584582.0852480749,2394220.834870312,9034402.920180666,9034402.920180666,0.0 
 07/17  20:00:00,3609218.944748315,2394220.834870312,8059039.779680904,8059039.779680904,0.0 
 07/17  21:00:00,3997040.41908707,2394220.834870312,8446861.254019659,8446861.254019658,0.0 
 07/17  22:00:00,2901503.2420463429,2394220.834870312,7351324.076916654,7351324.076916654,0.0 
 07/17  23:00:00,2923570.5965399087,2043510.819381642,8117081.415921549,8117081.415921549,0.0 
 07/17  24:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 07/18  01:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 07/18  02:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 07/18  03:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 07/18  04:00:00,2909792.317314135,5108777.048454104,10435915.365768239,10435915.365768239,0.0 
 07/18  05:00:00,3457466.893340044,5108777.048454104,10621843.941794148,10621843.941794148,0.0 
 07/18  06:00:00,2623837.014012796,5985552.087175781,19364886.708990668,19364886.708990665,0.0 
 07/18  07:00:00,4423591.251171081,5985552.087175781,18824820.709561264,18824820.70956126,0.0 
 07/18  08:00:00,9267267.42584971,11971104.174351562,32944761.610294139,32944761.610294146,0.0 
 07/18  09:00:00,9199974.179622308,11971104.174351562,34430355.12641317,34430355.12641317,0.0 
 07/18  10:00:00,9194958.121283254,11971104.174351562,36060681.15920556,36060681.15920556,0.0 
 07/18  11:00:00,9184926.004605147,11971104.174351562,37079810.41025453,37079810.41025454,0.0 
 07/18  12:00:00,8164378.670760128,11252837.923890466,34768297.50121759,34768297.50121759,0.0 
 07/18  13:00:00,9193381.752280713,11971104.174351562,38185468.32853886,38185468.328538868,0.0 
 07/18  14:00:00,9210293.247631845,11971104.174351562,38167224.748698327,38167224.748698327,0.0 
 07/18  15:00:00,9220325.364309952,11971104.174351562,38035385.87706965,38035385.87706966,0.0 
 07/18  16:00:00,9225341.422649006,11971104.174351562,38294799.85172949,38294799.8517295,0.0 
 07/18  17:00:00,6301741.048446034,5985552.087175781,25781755.515922838,25781755.515922835,0.0 
 07/18  18:00:00,4371912.375963708,2394220.834870312,15110410.842656214,15110410.842656207,0.0 
 07/18  19:00:00,4695432.277164069,2394220.834870312,9145253.112096658,9145253.112096658,0.0 
 07/18  20:00:00,3787119.3809662016,2394220.834870312,8236940.21589879,8236940.21589879,0.0 
 07/18  21:00:00,3873124.5525953595,2394220.834870312,8322945.38752795,8322945.387527948,0.0 
 07/18  22:00:00,2892279.4684864126,2394220.834870312,7342100.303356724,7342100.303356724,0.0 
 07/18  23:00:00,2923570.5965399087,2043510.819381642,8664281.415921549,8664281.415921549,0.0 
 07/18  24:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 07/19  01:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 07/19  02:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 07/19  03:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 07/19  04:00:00,2923570.5965399087,5108777.048454104,10449693.644994012,10449693.644994012,0.0 
 07/19  05:00:00,3558133.0069367119,5108777.048454104,10722510.055390817,10722510.055390817,0.0 
 07/19  06:00:00,2492205.5191829728,5985552.087175781,19558098.027725504,19558098.027725497,0.0 
 07/19  07:00:00,4365993.352590812,5985552.087175781,18840500.107852717,18840500.10785271,0.0 
 07/19  08:00:00,9336280.516745367,11971104.174351562,33367417.387330895,33367417.387330899,0.0 
 07/19  09:00:00,9310837.877114425,11971104.174351562,34698441.612558107,34698441.612558107,0.0 
 07/19  10:00:00,9204202.053460092,11971104.174351562,35779662.28020487,35779662.280204888,0.0 
 07/19  11:00:00,9222833.393479478,11971104.174351562,36786044.18203129,36786044.18203129,0.0 
 07/19  12:00:00,8168136.780838157,11252837.923890466,35897034.47263579,35897034.47263579,0.0 
 07/19  13:00:00,9184926.004605147,11971104.174351562,39663311.14253221,39663311.14253221,0.0 
 07/19  14:00:00,9184926.004605147,11971104.174351562,39725406.83548182,39725406.83548182,0.0 
 07/19  15:00:00,9210293.247631845,11971104.174351562,39765059.93871183,39765059.93871183,0.0 
 07/19  16:00:00,9220325.364309952,11971104.174351562,40177648.58626026,40177648.58626026,0.0 
 07/19  17:00:00,6308444.905222903,5985552.087175781,28299444.668473144,28299444.66847314,0.0 
 07/19  18:00:00,4369939.368172742,2394220.834870312,15108437.834865248,15108437.834865243,0.0 
 07/19  19:00:00,4429288.703544503,2394220.834870312,8879109.538477092,8879109.538477092,0.0 
 07/19  20:00:00,3667729.8379343498,2394220.834870312,8117550.67286694,8117550.672866938,0.0 
 07/19  21:00:00,3802503.5108571515,2394220.834870312,8252324.345789741,8252324.34578974,0.0 
 07/19  22:00:00,2892279.4684864126,2394220.834870312,7342100.303356724,7342100.303356724,0.0 
 07/19  23:00:00,2923570.5965399087,2043510.819381642,8664281.415921549,8664281.415921549,0.0 
 07/19  24:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 07/20  01:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 07/20  02:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 07/20  03:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 07/20  04:00:00,2902927.6580045849,5108777.048454104,10790796.706458688,10790796.706458688,0.0 
 07/20  05:00:00,3406679.1295127326,5108777.048454104,10571056.177966835,10571056.177966835,0.0 
 07/20  06:00:00,2476809.8421217838,5985552.087175781,21349633.14587186,21349633.145871857,0.0 
 07/20  07:00:00,4389558.382729927,5985552.087175781,20029327.75997407,20029327.75997407,0.0 
 07/20  08:00:00,9302097.473323204,11971104.174351562,35303285.97188755,35303285.97188755,0.0 
 07/20  09:00:00,9276654.83369226,11971104.174351562,37206079.883096929,37206079.88309694,0.0 
 07/20  10:00:00,9225341.422649006,11971104.174351562,38374410.394768718,38374410.39476872,0.0 
 07/20  11:00:00,9225341.422649006,11971104.174351562,39548101.77997742,39548101.779977429,0.0 
 07/20  12:00:00,8193615.409013711,11252837.923890466,37700701.49412702,37700701.49412702,0.0 
 07/20  13:00:00,9210293.247631845,11971104.174351562,40856861.74874795,40856861.74874796,0.0 
 07/20  14:00:00,9210293.247631845,11971104.174351562,41204451.63477409,41204451.63477409,0.0 
 07/20  15:00:00,9225341.422649006,11971104.174351562,40684648.13159027,40684648.13159028,0.0 
 07/20  16:00:00,9225341.422649006,11971104.174351562,40882783.07156164,40882783.07156164,0.0 
 07/20  17:00:00,6293241.616260416,5985552.087175781,29730991.226562445,29730991.226562445,0.0 
 07/20  18:00:00,4368768.954560297,2394220.834870312,15107267.421252802,15107267.421252795,0.0 
 07/20  19:00:00,4461583.544107978,2394220.834870312,8911404.379040568,8911404.379040566,0.0 
 07/20  20:00:00,3500166.279174481,2394220.834870312,7949987.1141070709,7949987.1141070709,0.0 
 07/20  21:00:00,3670797.5558820909,2394220.834870312,8120618.39081468,8120618.39081468,0.0 
 07/20  22:00:00,2845402.9054671439,2394220.834870312,7295223.740337456,7295223.740337456,0.0 
 07/20  23:00:00,2923570.5965399087,2043510.819381642,8664281.415921549,8664281.415921549,0.0 
 07/20  24:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 07/21  01:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 07/21  02:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 07/21  03:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 07/21  04:00:00,2831785.6150593466,5108777.048454104,10719654.66351345,10719654.663513449,0.0 
 07/21  05:00:00,3266856.8424439926,5108777.048454104,10431233.890898096,10431233.890898096,0.0 
 07/21  06:00:00,2514841.3270334817,5985552.087175781,21990499.493213945,21990499.49321394,0.0 
 07/21  07:00:00,4496307.943375181,5985552.087175781,21735919.744191689,21735919.744191689,0.0 
 07/21  08:00:00,9400990.337198997,11971104.174351562,36300186.2538591,36300186.25385912,0.0 
 07/21  09:00:00,9352403.827595229,11971104.174351562,37157457.23741987,37157457.23741987,0.0 
 07/21  10:00:00,9344879.740086649,11971104.174351562,38239213.827244658,38239213.82724466,0.0 
 07/21  11:00:00,9546389.726911325,11971104.174351562,39547069.79090857,39547069.79090857,0.0 
 07/21  12:00:00,8379423.475087714,11252837.923890466,37558802.605690937,37558802.605690937,0.0 
 07/21  13:00:00,9388250.353330516,11971104.174351562,40568724.015886377,40568724.01588638,0.0 
 07/21  14:00:00,9210293.247631845,11971104.174351562,41191554.928919959,41191554.928919959,0.0 
 07/21  15:00:00,9217817.335140426,11971104.174351562,41979765.13884174,41979765.13884174,0.0 
 07/21  16:00:00,9225341.422649006,11971104.174351562,42194451.57213105,42194451.57213105,0.0 
 07/21  17:00:00,6315244.450971398,5985552.087175781,30133954.991652106,30133954.9916521,0.0 
 07/21  18:00:00,4401777.657823457,2394220.834870312,15140276.124515959,15140276.124515957,0.0 
 07/21  19:00:00,4495616.412549133,2394220.834870312,8945437.247481723,8945437.247481723,0.0 
 07/21  20:00:00,3641688.6060291265,2394220.834870312,8091509.440961716,8091509.440961715,0.0 
 07/21  21:00:00,3972266.0102772035,2394220.834870312,8422086.845209793,8422086.845209793,0.0 
 07/21  22:00:00,2901503.2420463429,2394220.834870312,7351324.076916654,7351324.076916654,0.0 
 07/21  23:00:00,2923570.5965399087,2043510.819381642,8664281.415921549,8664281.415921549,0.0 
 07/21  24:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 07/22  01:00:00,2923570.5965399087,2043510.819381642,9193157.415921549,9193157.415921549,0.0 
 07/22  02:00:00,2923570.5965399087,2043510.819381642,9193157.415921549,9193157.415921549,0.0 
 07/22  03:00:00,2923570.5965399087,2043510.819381642,9193157.415921549,9193157.415921549,0.0 
 07/22  04:00:00,2861519.5216106639,2043510.819381642,7684122.3409923049,7684122.3409923049,0.0 
 07/22  05:00:00,2571537.5256231308,2043510.819381642,6670648.345004772,6670648.345004771,0.0 
 07/22  06:00:00,2508023.599850634,2043510.819381642,6607134.419232276,6607134.419232275,0.0 
 07/22  07:00:00,2425040.724049581,2043510.819381642,6524151.5434312219,6524151.5434312219,0.0 
 07/22  08:00:00,2416705.8150732314,2043510.819381642,6515816.6344548719,6515816.6344548719,0.0 
 07/22  09:00:00,2416884.433826725,2043510.819381642,6515995.253208365,6515995.253208365,0.0 
 07/22  10:00:00,2458187.5345705717,2043510.819381642,6929691.25607797,6929691.256077972,0.0 
 07/22  11:00:00,2458187.5345705717,2043510.819381642,6751550.690509678,6751550.690509677,0.0 
 07/22  12:00:00,2413948.8357966796,2043510.819381642,6513059.65517832,6513059.65517832,0.0 
 07/22  13:00:00,2371642.9664760127,2043510.819381642,6470753.785857653,6470753.785857653,0.0 
 07/22  14:00:00,2371642.9664760127,2043510.819381642,6470753.785857653,6470753.785857653,0.0 
 07/22  15:00:00,2372288.7819326657,2043510.819381642,6471399.601314306,6471399.601314306,0.0 
 07/22  16:00:00,2374872.043759276,2043510.819381642,6473982.863140916,6473982.863140916,0.0 
 07/22  17:00:00,2381939.6599322475,2043510.819381642,6481050.479313888,6481050.479313888,0.0 
 07/22  18:00:00,2476941.7029557914,2043510.819381642,6576052.522337432,6576052.522337432,0.0 
 07/22  19:00:00,2721799.282982969,2043510.819381642,6820910.102364609,6820910.102364609,0.0 
 07/22  20:00:00,2788655.311528533,2043510.819381642,6887766.130910175,6887766.130910175,0.0 
 07/22  21:00:00,2838638.258628615,2043510.819381642,6937749.0780102559,6937749.0780102559,0.0 
 07/22  22:00:00,2923570.5965399087,2043510.819381642,7022681.415921549,7022681.415921549,0.0 
 07/22  23:00:00,2923570.5965399087,2043510.819381642,9211481.415921549,9211481.415921549,0.0 
 07/22  24:00:00,2923570.5965399087,2043510.819381642,9193157.415921549,9193157.415921549,0.0 
 07/23  01:00:00,2923570.5965399087,2043510.819381642,9193157.415921549,9193157.415921549,0.0 
 07/23  02:00:00,2923570.5965399087,2043510.819381642,9193157.415921549,9193157.415921549,0.0 
 07/23  03:00:00,2923570.5965399087,2043510.819381642,9193157.415921549,9193157.415921549,0.0 
 07/23  04:00:00,2894279.5485818239,2043510.819381642,8078628.367963464,8078628.367963464,0.0 
 07/23  05:00:00,2614557.8922003165,2043510.819381642,6713668.711581957,6713668.711581957,0.0 
 07/23  06:00:00,2488026.4767719635,2043510.819381642,6587137.296153604,6587137.296153603,0.0 
 07/23  07:00:00,2417733.2061467987,2043510.819381642,6516844.02552844,6516844.02552844,0.0 
 07/23  08:00:00,2389506.4941286717,2043510.819381642,6488617.313510312,6488617.313510313,0.0 
 07/23  09:00:00,2371163.1630163898,2043510.819381642,6470273.98239803,6470273.98239803,0.0 
 07/23  10:00:00,2423595.096879528,2043510.819381642,6522705.916261168,6522705.916261168,0.0 
 07/23  11:00:00,2442797.025161532,2043510.819381642,6541907.844543174,6541907.844543173,0.0 
 07/23  12:00:00,2427406.515752494,2043510.819381642,6526517.335134136,6526517.335134135,0.0 
 07/23  13:00:00,2428698.1466657996,2043510.819381642,6736584.001410946,6736584.001410945,0.0 
 07/23  14:00:00,2410110.2969069725,2043510.819381642,7167402.351563998,7167402.351563996,0.0 
 07/23  15:00:00,2372288.7819326657,2043510.819381642,7429501.552099393,7429501.552099392,0.0 
 07/23  16:00:00,2380648.029018942,2043510.819381642,6814834.8966408199,6814834.896640819,0.0 
 07/23  17:00:00,2441439.2099683566,2043510.819381642,6540550.029349998,6540550.029349998,0.0 
 07/23  18:00:00,2703857.2486807948,2043510.819381642,6802968.068062435,6802968.068062435,0.0 
 07/23  19:00:00,2747048.835187926,2043510.819381642,6846159.654569565,6846159.654569565,0.0 
 07/23  20:00:00,2788334.712258574,2043510.819381642,6887445.531640215,6887445.531640215,0.0 
 07/23  21:00:00,2923570.5965399087,2043510.819381642,7022681.415921549,7022681.415921549,0.0 
 07/23  22:00:00,2923570.5965399087,2043510.819381642,7022681.415921549,7022681.415921549,0.0 
 07/23  23:00:00,2923570.5965399087,2043510.819381642,9211481.415921549,9211481.415921549,0.0 
 07/23  24:00:00,2923570.5965399087,2043510.819381642,9193157.415921549,9193157.415921549,0.0 
 07/24  01:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 07/24  02:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 07/24  03:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 07/24  04:00:00,2908057.8278075975,5108777.048454104,11157672.8762617,11157672.8762617,0.0 
 07/24  05:00:00,3359654.961587253,5108777.048454104,10524032.010041357,10524032.010041357,0.0 
 07/24  06:00:00,2492334.198659296,5985552.087175781,23054469.44646242,23054469.44646242,0.0 
 07/24  07:00:00,4390963.776255659,5985552.087175781,21753743.917396357,21753743.917396357,0.0 
 07/24  08:00:00,9219897.232528583,11971104.174351562,36690909.816173259,36690909.81617327,0.0 
 07/24  09:00:00,9199974.179622308,11971104.174351562,37670607.639682319,37670607.639682319,0.0 
 07/24  10:00:00,9199974.179622308,11971104.174351562,38384787.42195975,38384787.42195976,0.0 
 07/24  11:00:00,9193381.752280713,11971104.174351562,38585860.98439103,38585860.98439103,0.0 
 07/24  12:00:00,8186927.3312283069,11252837.923890466,35837975.204121049,35837975.204121049,0.0 
 07/24  13:00:00,9189153.878442929,11971104.174351562,39524495.445242527,39524495.44524254,0.0 
 07/24  14:00:00,9210293.247631845,11971104.174351562,39694325.7248718,39694325.72487181,0.0 
 07/24  15:00:00,9210293.247631845,11971104.174351562,39670176.43852902,39670176.43852903,0.0 
 07/24  16:00:00,9222833.393479478,11971104.174351562,40219666.51638109,40219666.51638109,0.0 
 07/24  17:00:00,6252731.408684325,5985552.087175781,28202624.476442938,28202624.476442934,0.0 
 07/24  18:00:00,4364455.11954444,2394220.834870312,15102953.586236945,15102953.586236939,0.0 
 07/24  19:00:00,4446132.116132202,2394220.834870312,8895952.95106479,8895952.95106479,0.0 
 07/24  20:00:00,3859753.955998768,2394220.834870312,8309574.790931357,8309574.790931355,0.0 
 07/24  21:00:00,4036874.0758905645,2394220.834870312,8486694.910823154,8486694.910823152,0.0 
 07/24  22:00:00,2901503.2420463429,2394220.834870312,7351324.076916654,7351324.076916654,0.0 
 07/24  23:00:00,2923570.5965399087,2043510.819381642,9211481.415921549,9211481.415921549,0.0 
 07/24  24:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 07/25  01:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 07/25  02:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 07/25  03:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 07/25  04:00:00,2923570.5965399087,5108777.048454104,11173185.644994012,11173185.644994012,0.0 
 07/25  05:00:00,3718067.961012507,5108777.048454104,10882445.00946661,10882445.00946661,0.0 
 07/25  06:00:00,2771299.1196956129,5985552.087175781,21388989.38204116,21388989.382041158,0.0 
 07/25  07:00:00,4901490.876544024,5985552.087175781,20272804.785556426,20272804.78555642,0.0 
 07/25  08:00:00,10013482.216100607,11971104.174351562,34757091.69805749,34757091.69805749,0.0 
 07/25  09:00:00,9622204.504659988,11971104.174351562,34633551.93470737,34633551.93470737,0.0 
 07/25  10:00:00,9349867.065038963,11971104.174351562,34628885.172791939,34628885.172791939,0.0 
 07/25  11:00:00,9206853.558295332,11971104.174351562,35098020.773937318,35098020.77393733,0.0 
 07/25  12:00:00,8179411.111072248,11252837.923890466,32087619.045235356,32087619.04523535,0.0 
 07/25  13:00:00,9210293.247631845,11971104.174351562,35849420.878023717,35849420.87802372,0.0 
 07/25  14:00:00,9210293.247631845,11971104.174351562,36191083.24473646,36191083.24473647,0.0 
 07/25  15:00:00,9225341.422649006,11971104.174351562,36502260.46948194,36502260.46948194,0.0 
 07/25  16:00:00,9225341.422649006,11971104.174351562,37045624.35926851,37045624.35926851,0.0 
 07/25  17:00:00,6349682.2603282439,5985552.087175781,24319984.12241737,24319984.122417369,0.0 
 07/25  18:00:00,4392480.233133863,2394220.834870312,15130978.699826366,15130978.699826362,0.0 
 07/25  19:00:00,4758124.273065079,2394220.834870312,9207945.107997667,9207945.107997666,0.0 
 07/25  20:00:00,3865266.859175754,2394220.834870312,8315087.694108344,8315087.694108341,0.0 
 07/25  21:00:00,4036874.0758905645,2394220.834870312,8486694.910823154,8486694.910823152,0.0 
 07/25  22:00:00,2901503.2420463429,2394220.834870312,7351324.076916654,7351324.076916654,0.0 
 07/25  23:00:00,2923570.5965399087,2043510.819381642,9758681.415921549,9758681.415921549,0.0 
 07/25  24:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 07/26  01:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 07/26  02:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 07/26  03:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 07/26  04:00:00,2923570.5965399087,5108777.048454104,11534931.644994012,11534931.644994012,0.0 
 07/26  05:00:00,3664426.015341318,5108777.048454104,10828803.063795424,10828803.063795422,0.0 
 07/26  06:00:00,2663730.8051953918,5985552.087175781,19724804.198108488,19724804.198108484,0.0 
 07/26  07:00:00,4406747.838583383,5985552.087175781,18861122.201277745,18861122.201277745,0.0 
 07/26  08:00:00,9376839.41045494,11971104.174351562,32539501.23264824,32539501.232648247,0.0 
 07/26  09:00:00,9252788.56306386,11971104.174351562,33519082.256832854,33519082.256832854,0.0 
 07/26  10:00:00,9225341.422649006,11971104.174351562,34721378.5701187,34721378.57011871,0.0 
 07/26  11:00:00,9206853.558295332,11971104.174351562,36292423.62713124,36292423.62713124,0.0 
 07/26  12:00:00,8186927.3312283069,11252837.923890466,33724212.7128104,33724212.71281039,0.0 
 07/26  13:00:00,9210293.247631845,11971104.174351562,36990965.43997034,36990965.439970348,0.0 
 07/26  14:00:00,9295162.923092474,11971104.174351562,37402505.71174365,37402505.71174366,0.0 
 07/26  15:00:00,9600467.089853023,11971104.174351562,37353781.90959918,37353781.90959918,0.0 
 07/26  16:00:00,9342199.501864668,11971104.174351562,37116810.16874461,37116810.16874461,0.0 
 07/26  17:00:00,6388814.386966447,5985552.087175781,25109240.631997207,25109240.6319972,0.0 
 07/26  18:00:00,4826792.809294602,2394220.834870312,15565291.275987106,15565291.275987104,0.0 
 07/26  19:00:00,5207812.954636572,2394220.834870312,9657633.78956916,9657633.789569159,0.0 
 07/26  20:00:00,4036874.0758905645,2394220.834870312,8486694.910823154,8486694.910823152,0.0 
 07/26  21:00:00,4036874.0758905645,2394220.834870312,8486694.910823154,8486694.910823152,0.0 
 07/26  22:00:00,2901503.2420463429,2394220.834870312,7351324.076916654,7351324.076916654,0.0 
 07/26  23:00:00,2923570.5965399087,2043510.819381642,9758681.415921549,9758681.415921549,0.0 
 07/26  24:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 07/27  01:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 07/27  02:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 07/27  03:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 07/27  04:00:00,2894279.5485818239,5108777.048454104,11505640.597035926,11505640.597035926,0.0 
 07/27  05:00:00,3462371.6930324479,5108777.048454104,10626748.74148655,10626748.74148655,0.0 
 07/27  06:00:00,2681537.4115274839,5985552.087175781,19923072.18385542,19923072.183855416,0.0 
 07/27  07:00:00,4471324.110796522,5985552.087175781,18898178.44221341,18898178.442213406,0.0 
 07/27  08:00:00,9328756.429236789,11971104.174351562,33055775.888403916,33055775.888403916,0.0 
 07/27  09:00:00,9305033.6342741,11971104.174351562,35136204.08799641,35136204.087996419,0.0 
 07/27  10:00:00,9208429.927297874,11971104.174351562,36777019.04908733,36777019.04908733,0.0 
 07/27  11:00:00,9225341.422649006,11971104.174351562,37923834.89027202,37923834.89027203,0.0 
 07/27  12:00:00,8186927.3312283069,11252837.923890466,35517542.71860396,35517542.71860396,0.0 
 07/27  13:00:00,9210293.247631845,11971104.174351562,38600586.336512047,38600586.336512047,0.0 
 07/27  14:00:00,9210293.247631845,11971104.174351562,39079001.19479885,39079001.19479885,0.0 
 07/27  15:00:00,9212801.27680137,11971104.174351562,39262053.54601977,39262053.54601978,0.0 
 07/27  16:00:00,9225341.422649006,11971104.174351562,38939545.18081944,38939545.18081944,0.0 
 07/27  17:00:00,6327047.967059637,5985552.087175781,27045827.1976292,27045827.197629189,0.0 
 07/27  18:00:00,4369939.368172742,2394220.834870312,15108437.834865248,15108437.834865243,0.0 
 07/27  19:00:00,4490499.983354757,2394220.834870312,8940320.818287345,8940320.818287343,0.0 
 07/27  20:00:00,3664162.863115467,2394220.834870312,8113983.698048057,8113983.698048055,0.0 
 07/27  21:00:00,3830115.5917298428,2394220.834870312,8279936.426662432,8279936.42666243,0.0 
 07/27  22:00:00,2892920.4092741806,2394220.834870312,7342741.244144492,7342741.244144492,0.0 
 07/27  23:00:00,2923570.5965399087,2043510.819381642,9758681.415921549,9758681.415921549,0.0 
 07/27  24:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 07/28  01:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 07/28  02:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 07/28  03:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 07/28  04:00:00,2908703.64326425,5108777.048454104,11520064.691718353,11520064.691718353,0.0 
 07/28  05:00:00,3422634.291245331,5108777.048454104,10587011.339699435,10587011.339699435,0.0 
 07/28  06:00:00,2484001.38186317,5985552.087175781,20786518.21012815,20786518.21012815,0.0 
 07/28  07:00:00,4389558.382729927,5985552.087175781,20363665.412765027,20363665.41276502,0.0 
 07/28  08:00:00,9222405.261698109,11971104.174351562,35047309.889573108,35047309.889573108,0.0 
 07/28  09:00:00,9213445.985636928,11971104.174351562,35657703.840142998,35657703.840142998,0.0 
 07/28  10:00:00,9232865.510157586,11971104.174351562,35993587.46314308,35993587.463143099,0.0 
 07/28  11:00:00,9202625.684457548,11971104.174351562,36756202.83898926,36756202.838989268,0.0 
 07/28  12:00:00,8186927.3312283069,11252837.923890466,34726896.19177271,34726896.1917727,0.0 
 07/28  13:00:00,9210293.247631845,11971104.174351562,38001495.931670729,38001495.93167073,0.0 
